avg_mood_7days,crisis_entries_count,days_of_silence,trigger_intensity_avg,mood_trend,min_mood_7days,trigger_count,total_entries,label
4.094705302999522,5,5,8.205561066746336,-1,1,4,5,HIGH_RISK
3.054046277223901,3,3,8.228634673988305,-1,1,10,3,HIGH_RISK
4.707261055750281,0,1,6.705598895323641,-1,4,4,6,MEDIUM_RISK
4.374405318721261,1,0,4.154047794727377,-1,5,3,3,MEDIUM_RISK
3.924335725370272,1,1,3.8918036107450313,0,4,2,6,MEDIUM_RISK
3.587549277570436,3,4,8.117323881711668,-1,2,8,3,HIGH_RISK
5.488796631903375,2,1,7.281521849902864,0,4,2,3,MEDIUM_RISK
3.494401012875625,6,3,8.880355554404295,-1,1,5,6,HIGH_RISK
8.461480967432287,0,0,2.126354659444506,1,7,2,7,LOW_RISK
6.180391265368302,2,1,6.429669637261413,1,5,5,4,MEDIUM_RISK
3.6469669405204335,7,3,9.192241982412348,-1,1,5,7,HIGH_RISK
5.587210076107541,0,1,5.496054596023172,0,6,1,6,LOW_RISK
5.313108526356526,1,2,3.8100317332207103,0,2,4,6,MEDIUM_RISK
6.63927303585238,1,1,4.140720986278485,-1,6,0,6,MEDIUM_RISK
6.56081602088655,2,2,7.5,1,3,1,3,MEDIUM_RISK
6.8,2,1,5.414007206132125,-1,4,3,6,MEDIUM_RISK
2.3940201238462415,7,2,9.107520673904713,-1,2,8,7,HIGH_RISK
4.766816610053738,1,1,7.237577102350276,1,3,4,3,MEDIUM_RISK
2.491868260003319,4,4,9.035369374177543,0,2,9,4,HIGH_RISK
3.031064650377451,4,2,8.245710996973669,0,2,5,5,HIGH_RISK
4.2406899857953615,2,2,6.58874881877312,-1,2,5,5,MEDIUM_RISK
8.202404647610082,0,0,1.0960213666845824,0,6,1,7,LOW_RISK
6.8,0,0,5.118542130824112,-1,3,2,3,MEDIUM_RISK
8.73045660517782,0,1,1.8310231225574862,0,6,1,7,LOW_RISK
6.411640657917591,1,1,4.5,1,7,2,5,LOW_RISK
6.638573059683184,0,1,0.0,1,7,1,6,LOW_RISK
3.95863128540216,1,0,7.043413873615926,-1,3,3,5,MEDIUM_RISK
6.0863149906702825,1,1,4.464758804245303,1,5,0,6,LOW_RISK
9.316642722490178,0,1,3.0494962654475155,0,5,2,5,LOW_RISK
5.451693246871653,2,1,6.291411001704172,1,5,1,6,MEDIUM_RISK
1.4002385639240331,5,5,7.902336557588523,-1,2,6,5,HIGH_RISK
4.484722057988164,1,2,4.808636611305886,0,2,1,6,MEDIUM_RISK
3.5395784823405014,5,5,7.462775721100548,-1,2,5,5,HIGH_RISK
4.303354936237886,0,0,6.86025232672526,-1,2,3,3,MEDIUM_RISK
9.338927462101044,1,1,3.4234927131422417,1,6,2,7,LOW_RISK
9.287561024545704,0,1,4.5,0,6,2,7,LOW_RISK
9.122908654186228,0,0,0.7173989468822348,1,9,2,6,LOW_RISK
9.010404007357401,1,1,2.5956021543977195,1,9,2,5,LOW_RISK
5.95128742907455,1,2,6.389400746645597,0,2,4,3,MEDIUM_RISK
9.782162445075668,1,0,3.6344925968900585,1,9,0,5,LOW_RISK
4.375980981432919,0,2,4.9919302177872105,0,2,2,6,MEDIUM_RISK
1.072445895430341,6,3,7.249472026497833,-1,2,5,6,HIGH_RISK
2.251040124223495,5,4,9.580146427308565,-1,2,9,5,HIGH_RISK
5.3001268826793035,2,1,5.10074636088905,1,3,4,4,MEDIUM_RISK
8.088913818716374,0,1,3.457626443735489,0,7,0,5,LOW_RISK
9.801626667526026,1,1,1.7352206988281393,1,5,2,7,LOW_RISK
3.747413252794718,3,1,5.075141125993396,-1,1,3,5,HIGH_RISK
2.058650892911328,6,3,10.0,-1,2,6,6,HIGH_RISK
3.041811004656883,6,3,8.73228306302702,-1,2,10,6,HIGH_RISK
9.041677054623865,0,0,2.637506077946541,0,6,1,6,LOW_RISK
2.3444908843553818,6,5,7.066718328952273,-1,1,7,6,HIGH_RISK
9.10029828592655,0,1,1.6218529844838325,1,7,0,7,LOW_RISK
6.525554957568578,0,0,2.1353009129887637,0,7,0,4,LOW_RISK
6.707477648183829,0,0,4.281227240538114,1,6,1,7,LOW_RISK
4.2930980020199385,2,0,3.919287210225851,0,2,1,3,MEDIUM_RISK
4.130943231067894,4,5,8.420790986621,-1,1,10,4,HIGH_RISK
7.476631508055966,1,0,4.347682212934979,1,9,2,6,LOW_RISK
4.1474093434214385,0,2,5.274461639035503,1,5,5,4,MEDIUM_RISK
7.645751455374363,1,0,0.5604263125493973,1,8,1,7,LOW_RISK
4.504475850711584,1,1,6.60627836201888,-1,2,1,4,MEDIUM_RISK
1.2308426620521793,3,4,9.579914608355345,-1,2,5,4,HIGH_RISK
4.2,3,2,7.904239696792347,-1,2,8,3,HIGH_RISK
1.046162873879449,5,4,9.486666554068307,-1,2,10,5,HIGH_RISK
7.306157568789492,1,1,0.4354763569276907,0,8,0,5,LOW_RISK
6.908528123845701,1,0,3.3579361297093895,1,7,0,7,LOW_RISK
5.406738351978593,0,0,4.96572355724684,-1,2,1,4,MEDIUM_RISK
5.762197260250417,1,0,6.809030286623022,0,4,2,6,MEDIUM_RISK
4.80468179959028,0,0,6.142003958076015,0,3,1,4,MEDIUM_RISK
9.39679654162827,1,0,0.7087827318016127,1,6,0,5,LOW_RISK
4.358991129230078,1,1,5.986650192674256,-1,3,4,5,MEDIUM_RISK
5.549890902365766,2,0,3.969945410099612,0,2,3,3,MEDIUM_RISK
5.402349164893478,2,2,5.609944628656876,0,3,3,6,MEDIUM_RISK
5.67863784441411,0,1,4.086277280758871,0,2,4,6,MEDIUM_RISK
4.2,6,2,6.54338386157724,-1,1,9,6,HIGH_RISK
3.8886435512106496,3,2,7.048813628416296,-1,3,4,3,HIGH_RISK
1.7239588114377318,4,5,7.857636174548363,-1,1,5,5,HIGH_RISK
6.2603401052731495,0,1,3.9254157284889653,0,3,3,4,MEDIUM_RISK
7.080375050829246,0,1,0.41313016768560834,1,9,0,5,LOW_RISK
7.655350850794195,1,0,3.0554881079359237,1,8,0,5,LOW_RISK
7.286894826665269,0,0,1.4950725828756888,0,9,2,7,LOW_RISK
4.672718759986087,1,0,4.629791016778308,-1,4,3,3,MEDIUM_RISK
8.760880190954932,0,0,4.254225964412992,1,8,1,7,LOW_RISK
5.0,2,1,6.096255251886942,-1,3,4,4,HIGH_RISK
4.698461106328223,3,2,7.184395271211693,-1,2,7,5,HIGH_RISK
4.4097918445401785,3,3,7.092257746650512,-1,3,7,5,HIGH_RISK
6.796306519181628,0,2,7.351668090420159,-1,4,1,5,MEDIUM_RISK
9.632324534927516,1,1,1.327781155529942,1,7,0,5,LOW_RISK
4.2,3,3,6.8352463620370845,-1,2,8,3,HIGH_RISK
3.5780058644843087,4,2,9.42403007925641,-1,1,5,4,HIGH_RISK
9.73862013575456,1,0,3.26354898591335,1,9,0,5,LOW_RISK
5.69194277629307,2,2,6.706977462662424,1,5,5,6,MEDIUM_RISK
3.816272258832636,2,0,6.603468351340526,1,5,4,4,MEDIUM_RISK
6.446504595457136,0,1,2.690944182179288,0,8,1,5,LOW_RISK
2.754121422901182,4,2,7.014985380456779,-1,1,4,5,HIGH_RISK
2.7875466532087754,4,5,7.962060536702623,-1,2,7,4,HIGH_RISK
7.266388820437151,0,0,3.8416318341250393,1,8,2,5,LOW_RISK
1.8573114214323572,3,3,9.578442325710553,-1,1,8,5,HIGH_RISK
4.6784398419293804,0,2,6.296616352198341,-1,4,3,3,MEDIUM_RISK
10.0,1,1,3.1350960195592315,1,8,2,6,LOW_RISK
4.227040152272541,1,2,6.81042699872208,0,5,5,6,MEDIUM_RISK
4.534404234082463,0,2,4.750723175509425,0,3,2,4,MEDIUM_RISK
9.262783416246002,1,0,1.7371594094704068,1,8,1,6,LOW_RISK
3.6828582747009437,7,3,9.123192254560601,-1,2,6,7,HIGH_RISK
6.109005809747576,2,2,4.871790195467873,-1,4,5,6,MEDIUM_RISK
8.110330442032488,0,1,0.2444717158428311,1,8,2,7,LOW_RISK
1.0,6,3,9.824867536430409,-1,1,7,6,HIGH_RISK
6.730744819400086,1,2,7.45496666132195,0,4,4,5,MEDIUM_RISK
1.0,4,3,8.466339697769335,-1,1,7,5,HIGH_RISK
9.579720704200026,1,1,0.8862442429307975,0,7,0,5,LOW_RISK
8.387008980145835,1,0,0.6283900220830855,0,6,2,5,LOW_RISK
5.645353997245156,0,2,6.826421226923192,1,4,3,4,MEDIUM_RISK
5.076364893781649,1,1,6.369953957894968,0,2,2,4,MEDIUM_RISK
7.711913334809825,1,0,2.754772801412247,0,7,0,5,LOW_RISK
2.5534913111974045,4,4,7.168332827214712,-1,1,7,5,HIGH_RISK
6.626823653673192,0,0,0.3680135060494868,0,7,1,7,LOW_RISK
7.339329710197728,1,1,2.521716384403204,1,9,0,6,LOW_RISK
5.298170668313062,0,2,4.931132389832762,0,3,3,6,MEDIUM_RISK
4.391814775136054,0,1,5.263598808259127,1,4,5,5,MEDIUM_RISK
9.392886403572113,1,1,2.2509419829846755,0,8,1,6,LOW_RISK
4.15314097567792,0,0,7.349104278074772,-1,3,5,5,MEDIUM_RISK
3.601024075416675,5,2,6.5,0,1,4,5,HIGH_RISK
2.306659451821903,6,5,9.539521694967064,-1,2,7,6,HIGH_RISK
5.992049168716686,2,0,6.729456867035717,1,3,2,6,MEDIUM_RISK
1.9789136218223757,6,4,6.5,-1,1,5,6,HIGH_RISK
4.699412782345991,0,1,6.845074823873292,-1,4,4,3,MEDIUM_RISK
2.531566409998391,3,4,7.234821239132482,-1,2,10,3,HIGH_RISK
1.644669700682516,4,5,9.413426009351802,-1,1,10,4,HIGH_RISK
4.638985589177247,2,0,6.159090391828677,1,4,1,6,MEDIUM_RISK
6.59018660890068,0,1,6.203624687720806,-1,4,3,3,MEDIUM_RISK
6.649957135540056,1,0,0.552277580922403,1,8,2,6,LOW_RISK
3.5442514294124674,6,2,9.005302041580169,-1,2,6,6,HIGH_RISK
1.352140862374175,6,4,8.344282498252051,-1,2,8,6,HIGH_RISK
3.5,2,2,7.043101813567241,-1,2,3,3,MEDIUM_RISK
3.5,3,3,4.960917632029097,-1,1,4,5,HIGH_RISK
7.19906501557701,0,1,3.98235819331036,1,7,0,7,LOW_RISK
6.211373867824175,0,2,6.126422867482614,0,5,2,6,MEDIUM_RISK
5.095898527820335,2,1,3.780388136133663,0,3,4,6,MEDIUM_RISK
7.446341336410148,1,0,0.9054172602531269,1,5,2,7,LOW_RISK
4.370965691576793,1,2,7.206448990063752,0,5,1,6,MEDIUM_RISK
9.757015952208029,1,0,0.5837409360783717,1,7,1,7,LOW_RISK
6.619293742469874,1,2,6.686118491787823,-1,5,3,4,MEDIUM_RISK
6.8,1,0,7.0990622066965905,-1,5,1,6,MEDIUM_RISK
2.2118600380126523,5,3,6.60608123059652,-1,2,6,5,HIGH_RISK
8.284293254419117,0,0,1.4239896696580434,1,9,1,6,LOW_RISK
3.8390167216210513,3,4,8.541471984251842,-1,2,8,3,HIGH_RISK
2.929583722916387,7,2,9.789320737389739,-1,2,5,7,HIGH_RISK
4.2,7,2,7.3195947703821815,0,2,9,7,HIGH_RISK
6.617646242902054,1,0,3.5229210469789636,0,7,0,7,LOW_RISK
2.3430948858546605,3,2,9.111887526586015,-1,1,5,3,HIGH_RISK
1.7844843687058174,4,2,7.274273044082194,-1,1,5,4,HIGH_RISK
6.026825427635362,2,1,3.915971855670342,0,5,1,3,MEDIUM_RISK
7.0,0,0,5.146450027227717,1,5,3,4,MEDIUM_RISK
9.276392296252398,0,0,1.5186945870486415,0,5,1,5,LOW_RISK
4.140660175860613,2,0,4.263993502179036,0,2,4,4,MEDIUM_RISK
6.0,0,0,3.973445304829053,1,5,1,6,LOW_RISK
5.498684522570687,0,1,5.506572396746727,-1,3,5,6,MEDIUM_RISK
6.4771591328263405,0,1,3.5371575703177616,1,9,0,7,LOW_RISK
7.732974769927274,1,1,0.46152292838181197,1,8,2,7,LOW_RISK
5.272266475641487,1,1,7.242588077230648,-1,5,5,5,MEDIUM_RISK
9.234793840349807,1,1,2.3167645624997126,1,8,0,7,LOW_RISK
3.8,1,2,6.573338994525137,0,3,3,5,MEDIUM_RISK
5.821710082008629,0,0,2.687316482268709,1,5,0,5,MEDIUM_RISK
3.5301216526544614,5,5,6.7047953682000125,-1,2,4,5,HIGH_RISK
8.722210198650622,1,0,3.543003111243685,1,6,1,7,LOW_RISK
10.0,1,1,2.6797950993612014,1,7,0,5,LOW_RISK
7.253302913975192,0,1,0.8789890999087769,1,5,1,5,LOW_RISK
7.702310400456183,0,1,1.1923968257563766,0,8,0,6,LOW_RISK
4.817566657938764,0,2,4.886880417617996,1,2,3,3,MEDIUM_RISK
8.444676365871864,0,1,3.5225132368781407,1,7,2,6,LOW_RISK
5.1131589967642,1,0,4.194012781959507,1,3,3,5,MEDIUM_RISK
6.599657027629607,0,1,4.700738229285441,0,5,2,5,MEDIUM_RISK
7.573190533778004,0,1,1.2960083270192593,0,8,1,6,LOW_RISK
4.473170371823178,2,2,7.035834237194192,0,4,2,5,MEDIUM_RISK
4.632411695988926,0,0,5.092513476951496,0,2,5,6,MEDIUM_RISK
9.28747544592248,0,0,2.4755320641800815,1,6,0,6,LOW_RISK
3.9813291665409904,2,1,4.266147072968882,0,4,4,6,MEDIUM_RISK
8.722964253433151,1,1,1.3815582619088167,1,6,1,5,LOW_RISK
8.635132290338037,0,1,3.0862371244314803,1,8,2,5,LOW_RISK
5.675868869317656,1,1,5.618582994384955,1,4,4,5,MEDIUM_RISK
5.109355744776795,0,2,5.614361382688312,0,3,4,6,MEDIUM_RISK
2.062270306710711,4,3,8.844396335836782,-1,1,5,4,HIGH_RISK
4.1042616799126375,3,1,7.605068665794557,-1,4,2,4,HIGH_RISK
4.257704863482836,0,1,6.871072383699865,0,5,1,3,MEDIUM_RISK
3.163831290058168,3,4,7.433492658587881,-1,1,9,3,HIGH_RISK
3.83882828092286,5,3,8.824198642732487,-1,1,6,5,HIGH_RISK
3.489507940054674,7,5,8.10787185051165,-1,1,10,7,HIGH_RISK
3.0519265174584445,5,4,9.655519739755244,-1,1,9,5,HIGH_RISK
3.177633826735427,3,5,7.488413349267784,-1,2,8,5,HIGH_RISK
6.354381329897694,0,2,5.679274573816234,0,4,3,4,MEDIUM_RISK
2.3657259481122948,3,3,9.862890873324414,-1,2,7,5,HIGH_RISK
3.1453225930536752,3,5,6.6143273581485875,-1,1,9,3,HIGH_RISK
1.0315615418930077,7,5,9.911958264260857,-1,1,9,7,HIGH_RISK
7.352079852660031,1,1,3.012464819796458,1,9,1,5,LOW_RISK
6.716629129406175,1,0,2.1164438372559404,0,7,0,7,LOW_RISK
6.089353727071674,2,1,4.381237314104112,-1,2,1,6,MEDIUM_RISK
6.692058670710154,0,0,3.7579254897678758,-1,4,1,5,MEDIUM_RISK
2.627157583940169,4,5,7.065343470588505,-1,2,9,4,HIGH_RISK
5.1145237651735505,2,0,6.27492356333196,1,4,1,4,MEDIUM_RISK
2.3052654983865346,6,5,6.574394080307362,0,2,4,6,HIGH_RISK
7.146484329074836,1,1,1.2482938100074898,1,9,1,6,LOW_RISK
3.5709055988762373,3,5,8.904451244567955,-1,2,6,3,HIGH_RISK
7.595475499846545,1,1,3.238809249300303,1,5,1,6,LOW_RISK
4.9456210206283515,2,2,4.282741326542134,0,2,1,5,MEDIUM_RISK
3.0589602638335407,5,4,9.523844289781493,-1,1,7,5,HIGH_RISK
1.165270241524781,4,2,7.076101516150674,-1,1,6,4,HIGH_RISK
3.749661517104921,3,3,6.738406809014903,-1,1,7,4,HIGH_RISK
9.64156064573967,0,1,4.268369124567638,1,5,1,5,LOW_RISK
4.845871656128271,0,2,7.2795369857538885,0,5,5,5,MEDIUM_RISK
4.599261125375412,0,0,3.8063330613029125,1,4,1,5,MEDIUM_RISK
2.598639224008922,3,5,6.5,-1,2,4,3,HIGH_RISK
3.8433806124462335,5,3,8.22115482041371,-1,1,5,5,HIGH_RISK
6.23528432999514,1,0,4.578285302000481,0,5,2,7,MEDIUM_RISK
2.2601519423611967,7,3,7.733497047235362,-1,2,7,7,HIGH_RISK
3.6415517857730366,3,3,7.4874233862568245,0,2,5,3,HIGH_RISK
3.807367837528234,3,5,6.5,-1,1,4,3,HIGH_RISK
6.227531660308894,0,1,7.309873087417462,0,5,5,4,MEDIUM_RISK
6.031732607520801,0,1,6.9773359962597565,0,2,1,3,MEDIUM_RISK
3.667611646331045,4,5,6.803300897034735,-1,2,9,5,HIGH_RISK
8.88447645155693,1,1,0.590232114017111,1,9,0,7,LOW_RISK
4.13074709749526,2,1,6.267173551690931,-1,3,3,6,MEDIUM_RISK
7.634503149649285,1,1,2.691327787520568,1,7,1,7,LOW_RISK
10.0,0,0,0.9222222253998477,0,9,0,7,LOW_RISK
6.338153194212152,0,0,4.62970555386928,1,6,2,4,MEDIUM_RISK
6.016242264370638,1,1,6.447493245168512,0,2,4,3,MEDIUM_RISK
6.222801182963891,2,0,7.5,0,3,4,3,MEDIUM_RISK
6.622636118198722,0,0,2.81283737690166,0,5,1,7,LOW_RISK
3.663784646674227,3,2,8.690845217089809,-1,2,4,3,HIGH_RISK
4.2,7,2,6.6023913673243335,-1,1,8,7,HIGH_RISK
2.914076560674726,5,4,8.275062038171411,-1,1,4,5,HIGH_RISK
5.174528488514438,0,0,4.053474977993893,0,2,5,3,MEDIUM_RISK
3.9770067177545263,4,4,6.935631622442791,-1,2,6,4,HIGH_RISK
2.612472869207436,7,2,9.177527061788014,-1,1,6,7,HIGH_RISK
7.9869305346072315,0,0,2.336055299353872,0,6,2,6,LOW_RISK
3.0697783206815843,4,4,9.200265621139625,-1,1,8,4,HIGH_RISK
5.0510405048491345,2,1,6.48615930819882,-1,2,4,6,MEDIUM_RISK
5.729938509420222,0,1,4.784214950032395,-1,2,2,3,MEDIUM_RISK
3.5,2,1,7.477301404343338,-1,2,5,5,MEDIUM_RISK
1.940622065102198,3,5,7.623643279929763,-1,2,6,3,HIGH_RISK
9.457407175525518,1,0,3.098457920780059,1,6,1,7,LOW_RISK
3.6679941549066495,3,2,9.373122963601999,-1,1,8,4,HIGH_RISK
5.970843378736996,2,0,5.79931224398883,-1,5,2,4,MEDIUM_RISK
6.332299078867357,0,1,3.0431860963740114,1,5,0,7,LOW_RISK
1.5017852045031264,6,3,7.649860436440346,-1,1,6,6,HIGH_RISK
7.353886448122132,0,1,0.16311353228352943,1,8,2,6,LOW_RISK
3.8,1,1,5.563767833392574,-1,4,1,6,MEDIUM_RISK
6.568605115612125,1,1,4.263226162061293,1,6,2,6,LOW_RISK
5.608748190296633,1,1,7.5,1,4,5,3,MEDIUM_RISK
6.368544926789063,0,1,2.6623465147035006,1,6,0,5,LOW_RISK
2.8249944406352507,7,5,9.426304069489703,-1,2,6,7,HIGH_RISK
2.6454008515151592,5,3,8.063716532217791,-1,2,7,5,HIGH_RISK
2.651028430555965,6,2,7.816339274683359,-1,1,6,6,HIGH_RISK
1.934446100368138,3,3,7.422658361584261,-1,1,6,5,HIGH_RISK
7.808641553329846,0,1,2.9909199201586163,1,5,0,7,LOW_RISK
4.005062701065828,0,1,6.167033145286415,1,3,1,4,MEDIUM_RISK
9.42788188725754,0,1,1.1769477114407088,1,7,2,5,LOW_RISK
9.666366085018447,0,1,4.058092508549696,1,5,1,7,LOW_RISK
5.732091410910689,1,2,4.3098072069278235,-1,2,4,6,MEDIUM_RISK
7.122965652955323,1,1,2.1432671479728906,0,7,2,6,LOW_RISK
2.4545542584251523,4,3,7.503227246317604,-1,1,9,4,HIGH_RISK
1.0,5,3,8.093252815390064,-1,1,7,5,HIGH_RISK
7.400305993702377,1,1,3.9257953275074127,1,7,1,7,LOW_RISK
3.8,1,2,6.782244762003629,0,3,5,5,MEDIUM_RISK
6.076735274982495,0,1,6.662297499863068,-1,5,1,5,MEDIUM_RISK
8.086774762369275,1,1,3.432334302704679,1,8,1,7,LOW_RISK
9.166814865941351,0,1,0.48589478440284983,1,9,0,6,LOW_RISK
2.3202187062553414,4,2,6.7442078354319825,-1,1,10,5,HIGH_RISK
5.0240724611554555,1,1,7.5,-1,5,5,3,MEDIUM_RISK
6.284667721930155,0,0,3.9959628639099782,1,3,4,5,MEDIUM_RISK
4.145394670081747,5,3,8.880909333762776,-1,1,9,5,HIGH_RISK
2.6866022650450962,3,2,9.140921649569105,-1,2,4,4,HIGH_RISK
1.339103931759203,7,3,7.916284185855696,-1,2,6,7,HIGH_RISK
2.5135195159718053,5,2,9.870030200753357,-1,1,9,5,HIGH_RISK
6.382439630114094,1,2,4.971497176141791,0,5,2,7,MEDIUM_RISK
9.290368332254662,1,1,0.7306401278086572,1,7,2,7,LOW_RISK
2.9805450235393285,7,4,6.5,-1,2,10,7,HIGH_RISK
6.96329038502564,1,1,0.4453347761624089,0,7,2,5,LOW_RISK
3.4747776469656735,5,5,6.984305119227825,-1,1,9,5,HIGH_RISK
2.5124715218766185,4,5,6.5,-1,2,10,5,HIGH_RISK
5.845191942434218,2,0,3.5039596516565727,0,3,3,4,MEDIUM_RISK
7.087032393804664,0,1,1.3667595503734014,1,8,2,7,LOW_RISK
3.400047392004643,3,3,7.100878920090827,0,2,4,4,HIGH_RISK
6.0,0,1,2.333391346955557,1,8,2,5,LOW_RISK
2.6453747679184487,3,5,7.479009497291614,-1,1,6,3,HIGH_RISK
6.712419493629309,0,0,0.22478959008560656,1,5,0,5,LOW_RISK
2.4918788754768157,3,2,9.0810456407046,-1,2,10,3,HIGH_RISK
3.7293183730508623,5,4,10.0,-1,2,10,5,HIGH_RISK
6.198920438249928,0,1,7.154697197918617,0,4,1,6,MEDIUM_RISK
2.074566887357946,7,4,7.235092440854264,-1,1,10,7,HIGH_RISK
8.262827807217349,1,0,3.95357496466609,1,9,0,7,LOW_RISK
4.803766999123791,0,2,4.527685397270592,-1,5,2,4,MEDIUM_RISK
7.564178774039834,0,0,2.2940720095276177,1,5,1,7,LOW_RISK
6.1850781363170295,1,1,6.944683119696146,0,3,3,5,MEDIUM_RISK
6.348255020703411,0,2,2.735939380903012,0,7,4,4,LOW_RISK
4.2,4,2,8.760924767766584,-1,1,10,4,HIGH_RISK
5.754980810045898,1,2,7.072462271220947,-1,5,2,5,MEDIUM_RISK
7.954597400528332,0,0,0.13821630994628759,0,9,0,7,LOW_RISK
4.419222904267816,2,2,6.05312595947071,-1,3,4,3,HIGH_RISK
7.1688459396329955,1,0,4.235395892221244,1,5,0,5,LOW_RISK
4.927712192143495,1,0,6.674896263968667,1,3,1,5,MEDIUM_RISK
8.260205358304129,0,1,3.081136807889619,0,9,1,6,LOW_RISK
5.384885211906036,1,1,4.207413760992231,0,4,3,4,MEDIUM_RISK
4.281752964071995,2,3,7.972112811630025,-1,1,5,5,MEDIUM_RISK
7.865005671747872,1,1,4.5,1,8,1,7,LOW_RISK
6.300988673999936,1,0,7.202446396765631,0,2,5,6,MEDIUM_RISK
2.6325754131430097,3,3,9.784242951810842,-1,2,10,4,HIGH_RISK
6.341752308757794,1,1,5.3491934257386875,0,3,3,5,MEDIUM_RISK
4.398055998496339,0,0,7.5,1,4,4,5,MEDIUM_RISK
8.720876303928309,1,0,1.8904934756250626,1,9,2,6,LOW_RISK
6.641392879238921,0,1,3.6571155469716636,0,3,4,5,MEDIUM_RISK
6.0,1,1,1.4331345531289577,1,7,0,6,LOW_RISK
4.1066592395078745,0,2,3.777743136773345,-1,4,5,3,MEDIUM_RISK
7.288690115741746,0,1,2.912375100904567,0,6,0,5,LOW_RISK
4.934242592360301,1,2,6.970479373902517,0,3,4,5,MEDIUM_RISK
2.368016109950924,5,4,9.74580403052582,-1,2,8,5,HIGH_RISK
7.361917327478323,0,0,0.0,1,8,2,6,LOW_RISK
2.698896951168438,5,3,9.129645340012324,-1,1,6,5,HIGH_RISK
2.9770521084420243,3,5,8.630768452762352,-1,2,10,3,HIGH_RISK
5.023145124264866,1,1,7.280378736242077,0,4,1,3,MEDIUM_RISK
5.732219184421151,2,0,5.475932945833706,-1,5,3,5,MEDIUM_RISK
7.279079999436947,0,0,1.5083948464455315,1,9,2,7,LOW_RISK
9.965928191150875,0,1,0.6003569875320534,1,7,0,5,LOW_RISK
9.519752565617493,0,1,3.7453460873167117,1,7,1,5,LOW_RISK
5.420213495459496,0,1,5.648596623991251,0,4,1,4,MEDIUM_RISK
5.5975874510709875,2,0,3.5,0,2,1,4,MEDIUM_RISK
6.387565657799758,0,1,0.9199122672531022,1,6,0,6,LOW_RISK
6.700775990791822,0,2,3.659421586573344,1,5,2,6,MEDIUM_RISK
5.0,2,1,5.870681584564099,-1,4,2,4,HIGH_RISK
2.0696174238462715,7,2,8.800877784319518,-1,2,10,7,HIGH_RISK
6.8,0,2,7.054717860805498,0,2,3,3,MEDIUM_RISK
9.375512837053252,0,0,1.473654927869672,1,7,2,5,LOW_RISK
3.3374257933767124,6,3,8.82734617271458,-1,1,6,6,HIGH_RISK
8.104204640648081,1,0,3.7570449841498106,1,8,1,7,LOW_RISK
3.902909974040703,5,4,7.408068564376123,0,2,4,5,HIGH_RISK
2.3692200054383017,5,3,6.6664115668363495,-1,2,8,5,HIGH_RISK
4.917561756040428,1,1,6.66685116363876,0,4,5,4,MEDIUM_RISK
6.0,0,0,3.5803881801753454,1,5,2,5,LOW_RISK
3.185452201226425,5,5,8.845285710809287,-1,2,7,5,HIGH_RISK
1.7803918295160475,3,2,7.658369095263571,-1,1,10,3,HIGH_RISK
7.3846367050645645,0,1,3.436860112137157,1,8,0,7,LOW_RISK
6.7790663357939325,0,0,4.5541015261181155,0,5,1,5,MEDIUM_RISK
5.5,0,2,1.983697801789846,1,6,3,7,MEDIUM_RISK
5.13259991022756,0,0,6.66754542578023,0,4,2,4,MEDIUM_RISK
8.166425114237352,0,1,1.124741424166259,1,7,1,6,LOW_RISK
7.849402935066968,1,1,0.41047769003901735,1,6,0,6,LOW_RISK
6.173055237636005,0,1,4.353111105841351,0,7,4,6,LOW_RISK
3.7358913044543693,3,1,7.556512722029614,0,1,5,4,HIGH_RISK
7.383030334326953,1,0,3.766893442873592,1,5,0,7,LOW_RISK
8.889475552854332,0,1,4.072991793799455,1,7,1,5,LOW_RISK
8.434895681091817,1,1,2.2630789213955795,0,9,0,5,LOW_RISK
6.90151284260145,1,1,2.9102053276845887,0,4,2,6,MEDIUM_RISK
6.631503688239216,0,0,0.7208928516848438,0,9,1,7,LOW_RISK
2.6355494628044216,7,2,9.757071805934869,-1,1,9,7,HIGH_RISK
3.7801891543028345,3,4,7.170454696948044,0,2,7,3,HIGH_RISK
3.9381501993964476,7,3,7.287991045145821,-1,2,7,7,HIGH_RISK
4.867092283094504,1,2,7.300939125322686,0,3,4,6,MEDIUM_RISK
3.624043727901456,2,3,6.849108360749603,-1,4,2,3,MEDIUM_RISK
5.920668020822468,0,0,3.739580871043079,-1,4,3,4,MEDIUM_RISK
3.5342280572118447,2,3,6.149069820471096,0,4,3,3,MEDIUM_RISK
2.010044739664323,6,2,9.434251168955674,-1,1,4,6,HIGH_RISK
9.880656464115374,1,1,3.8119936963036047,1,7,0,7,LOW_RISK
5.615687687093146,2,2,3.7227035454104698,0,4,5,4,MEDIUM_RISK
8.510528890283553,0,0,4.003375221659352,1,7,2,7,LOW_RISK
4.285235310004866,2,1,5.200601841300664,0,2,4,6,MEDIUM_RISK
5.30159998757399,2,2,6.590936851513386,0,2,1,4,MEDIUM_RISK
7.0,1,0,4.878658631731319,-1,5,4,4,LOW_RISK
3.8913904229215133,2,2,4.618854515566672,-1,4,4,6,MEDIUM_RISK
4.378568655517492,1,2,3.6757373821703876,0,3,3,6,MEDIUM_RISK
6.144657498688984,0,1,4.620875646361857,-1,2,4,4,MEDIUM_RISK
6.812923026544675,0,1,0.7550225680557026,1,9,0,7,LOW_RISK
